Soils_ID,Nitrogen,Phosphorus,Potassium,PH,Soil_moisture,Soil_type_ID,Organic_matter
1957,133,57,19,7.947011366,18.49697493,2,7.76050586
1958,129,47,20,6.281913858,25.65807951,3,4.213637009
1959,116,52,19,6.114525877,11.29944455,3,4.747167828
1960,114,40,23,6.753978061,19.53734149,3,3.732395355
1961,131,60,17,7.425041316,11.36883746,1,9.826030445
1962,107,43,18,6.745104394,23.39587455,1,5.066455865
1963,123,44,21,7.641116569,16.98914416,2,4.886379171
1964,112,49,25,6.470135478,16.54847618,2,8.940130058
1965,119,44,15,7.091992365,17.92752576,3,1.396741452
1966,130,59,19,6.520403794,18.39284469,3,2.791544241
1967,127,53,24,6.127939628,28.28785502,2,3.312246065
1968,134,52,18,7.994679507,20.18986892,3,4.734976409
1969,109,36,18,7.524707577,24.22831197,3,7.511357096
1970,100,48,17,7.827877818,28.17709228,1,9.854724973
1971,132,52,19,6.436691764,19.8964683,3,2.543286276
1972,102,37,25,5.907930899,18.17861871,2,3.37206655
1973,111,39,22,6.135025006,25.06518246,2,3.831940698
1974,117,51,15,6.044556594,25.76628828,2,9.179226528
1975,136,36,24,7.59781958,13.46725705,2,9.795358129
1976,134,56,18,6.691268104,22.8734265,3,9.339148193
1977,112,54,15,6.175492306,22.76091181,1,5.70091764
1978,105,56,15,7.272316209,13.0225987,3,5.014479723
1979,140,45,15,5.801047545,24.06468345,1,3.320507894
1980,126,46,25,6.757457943,27.90462637,1,7.425263495
1981,106,49,24,6.983395573,11.07453802,1,7.761244934
1982,121,53,19,7.976889498,28.91427262,2,7.976546044
1983,108,60,17,6.558902588,27.19814436,1,1.416765678
1984,116,56,17,7.979090365,27.25517703,2,6.870136049
1985,100,52,19,7.903528673,18.14693937,2,7.903640036
1986,129,43,16,6.73210948,18.25119167,1,6.895821424
1987,118,44,23,6.691690476,11.97656288,3,4.469729978
1988,117,43,25,7.839849298,11.85753074,3,5.994470645
1989,126,37,21,6.61448588,27.24570257,1,3.384221477
1990,120,48,16,7.456971816,19.11463328,1,7.042773364
1991,102,45,16,7.2942193,20.01711078,1,6.910347465
1992,131,56,20,7.762647875,19.29290695,3,6.944161684
1993,114,40,17,6.363406102,22.06570432,1,9.945408735
1994,101,37,18,7.63737841,20.75541596,1,1.12327562
1995,106,46,20,6.200671976,22.22145513,1,6.9921971
1996,113,38,20,6.364729934,26.09233886,3,8.314314338
1997,102,53,21,6.913678684,14.05782656,2,1.050877055
1998,110,39,18,7.766259769,23.5050311,1,8.441332716
1999,107,58,15,7.55606399,17.97643411,2,1.639757824
2000,120,60,15,7.288377241,13.8136504,2,5.776348681
2001,89,47,38,6.002524871,17.76768397,1,8.758454171
2002,60,37,39,6.033485257,20.42231487,2,2.105922771
2003,63,41,45,7.121933579,12.43138987,3,4.907929733
2004,86,40,39,6.207459637,16.51240222,3,8.52774364
2005,96,41,40,6.090060478,14.22902584,1,1.445370376
2006,100,35,36,6.346715209,17.99042338,1,4.83100499
2007,63,37,43,6.661957897,26.24912435,3,8.401675896
2008,70,43,40,6.176860192,27.01794797,3,3.439075166
2009,67,55,44,7.251847296,27.40275681,1,8.89331474
2010,74,40,40,6.386259978,21.10596191,1,8.017029519
2011,89,53,44,7.319735475,19.88370803,3,4.438269861
2012,74,46,45,6.025028997,20.07895148,3,9.810546937
2013,89,41,38,6.344751947,14.58318156,3,5.55905616
2014,60,55,40,7.02777956,12.09846571,3,6.400409457
2015,67,43,38,7.299304715,20.86201092,2,1.031022794
2016,70,38,35,7.014063944,25.55409214,1,5.123366713
2017,74,49,38,7.488014404,19.39425294,1,6.733229352
2018,90,40,39,6.626503893,29.94912784,3,4.034119518
2019,82,35,44,6.239011,14.31311339,3,5.038955843
2020,73,45,37,6.742688094,21.56306756,3,8.574957438
2021,85,53,38,6.588017308,17.57516515,3,5.500261724
2022,81,56,36,7.097586415,14.63885548,3,2.035834729
2023,84,55,38,6.956682743,28.58069246,2,6.028935974
2024,80,45,42,7.380396262,10.26569152,3,5.823237578
2025,76,54,45,6.176618831,17.01237432,3,6.97066211
2026,76,56,39,6.551130445,12.2510314,2,8.953279055
2027,81,40,45,6.427726565,22.17251205,1,3.527675683
2028,76,44,45,6.740947635,26.66493051,2,1.844566368
2029,69,47,40,6.130136384,29.77048861,3,6.914028065
2030,82,40,45,6.667633355,29.67466453,1,6.783038538
2031,69,57,35,6.186814392,15.92219423,2,6.489729198
2032,81,36,38,6.334837865,15.89334841,2,9.450640969
2033,67,60,38,7.16214284,26.59739862,1,2.606474879
2034,72,51,40,7.422318499,11.13779891,1,4.107923312
2035,65,39,45,6.768001309,19.60395265,3,7.093384497
2036,78,50,43,6.348441469,17.35089054,2,2.60325218
2037,77,52,41,6.097294061,17.84149032,1,3.431119672
2038,89,52,42,6.14132902,29.62550698,1,8.765778438
2039,62,49,37,7.479248124,11.87586281,3,8.852485971
2040,90,48,45,6.509174789,14.49083681,3,5.106708341
2041,66,47,36,6.57256106,11.99466122,3,3.54555585
2042,80,52,39,7.165696848,12.02555516,3,9.125418511
2043,89,52,45,7.207457208,28.03277854,3,6.695144712
2044,77,51,44,7.124333547,25.99834272,2,5.183522573
2045,94,37,41,6.463538707,11.13439099,2,4.11621562
2046,75,41,35,6.856833064,14.32232669,3,1.601384827
2047,60,55,36,7.132389299,16.88963551,1,5.53048055
2048,62,56,35,6.235357638,26.30656244,2,9.616125223
2049,84,40,42,6.704273839,29.71032072,1,3.427352405
2050,100,56,40,7.433313409,11.0061017,1,4.504569519
2051,75,56,44,6.109478059,13.2636987,2,8.966918358
2052,78,46,42,7.095413294,11.13774723,2,8.404334245
2053,82,48,36,6.352076783,12.83644338,2,4.113187365
2054,100,58,41,6.658769991,18.73651121,2,3.533282528
2055,88,50,40,7.051822472,17.77765169,3,7.123659849
2056,67,41,40,7.333143205,26.81682367,2,7.692059939
2057,72,42,43,6.352771037,17.89297484,3,8.008564755
2058,89,40,43,7.124050134,23.95536428,2,8.33470271
2059,89,57,43,6.998787171,12.91383409,3,3.319320038
2060,61,41,44,6.537914958,21.17251322,3,1.220705855
2061,79,45,43,7.171054239,24.77096279,3,5.785821529
2062,84,40,43,7.228268228,12.08006419,3,7.938710884
2063,98,43,35,7.319952206,10.66736571,1,9.973918015
2064,75,36,44,6.613341343,28.92723181,1,4.366096362
2065,89,58,35,6.096838784,29.05082153,3,2.549526472
2066,91,41,37,6.132570523,13.21286815,2,3.546059337
2067,77,48,36,7.36008498,17.85839894,2,7.865002614
2068,66,58,35,7.321619041,22.49987359,3,2.154198967
2069,62,59,41,7.175170657,11.92204809,1,1.120510223
2070,82,35,35,7.299076163,17.60586526,3,6.81303674
2071,61,41,35,6.842966479,11.98499951,2,1.688307094
2072,99,57,38,6.356295568,19.28135004,2,2.873454612
2073,70,42,43,6.508342839,12.49657441,1,7.445109092
2074,90,59,35,7.098227926,19.44476079,2,6.332189619
2075,73,43,42,6.310699968,15.96338624,3,2.953499535
2076,67,46,44,7.093328631,23.95061893,2,3.304826876
2077,84,37,42,6.691074249,13.14043718,2,1.734329745
2078,72,41,36,6.187746776,29.32080338,2,1.658430548
2079,71,56,37,6.491506245,26.19964935,3,6.849496257
2080,64,53,38,6.855362875,10.11884676,1,3.88515996
2081,65,54,39,7.124571593,11.05050479,3,8.924681315
2082,60,58,37,6.067302109,26.41942634,3,9.404974771
2083,86,39,43,6.432051512,12.48595863,1,9.208335247
2084,90,50,44,6.253408852,23.76111839,2,6.088037386
2085,91,38,36,7.287318723,23.02564796,2,2.264156767
2086,87,48,38,7.161865733,18.55786863,3,3.940517316
2087,72,41,36,6.065898283,28.00620242,1,1.917030829
2088,71,54,35,7.311077075,11.56191085,2,4.401180132
2089,82,46,41,6.581693772,19.6740025,3,6.911860841
2090,71,52,43,6.732826127,12.51735803,1,2.203298697
2091,80,43,43,6.014572075,21.50022127,2,1.062429854
2092,77,55,43,6.663559451,11.08852079,3,3.509343624
2093,95,57,41,6.434610995,11.44437823,1,4.061761878
2094,63,47,35,7.432768147,23.93873378,1,4.596897957
2095,93,43,38,6.987332927,11.72004387,3,9.03681729
2096,87,44,43,6.718725189,12.30894753,3,8.319157844
2097,88,52,39,6.880204617,16.93858399,1,9.091342682
2098,90,39,37,6.86106911,15.92712081,2,2.815232926
2099,90,39,43,6.7693455,21.21379206,3,5.467020993
2100,84,38,43,7.26158085,10.63401427,1,2.150130178
2101,91,21,26,7.261313694,16.9165889,3,9.284903976
2102,107,21,26,7.235070264,20.00090771,1,1.336568662
2103,83,38,35,7.18915558,11.57884126,1,7.54538262
2104,108,24,31,6.431899748,13.43354525,2,8.102974756
2105,116,28,34,6.42321105,23.83029628,1,9.637916965
2106,116,23,25,6.869720196,26.86876185,3,3.794683176
2107,109,31,27,6.973839707,17.16695726,3,7.858590562
2108,89,25,34,7.184801627,19.44599185,1,2.991973493
2109,118,18,32,6.351823783,12.86696573,3,1.089915964
2110,111,32,34,6.392048018,26.42388037,2,3.389450945
2111,84,36,28,6.119892347,25.93487061,1,4.76138666
2112,85,33,25,6.910823945,26.91636743,1,9.504703404
2113,99,15,27,6.501157208,16.942383,3,2.160944282
2114,81,30,31,7.027585559,22.0334898,1,5.77324915
2115,95,39,29,7.13411409,25.97531777,2,6.719291746
2116,81,34,30,6.647765997,24.82508562,2,6.285865703
2117,80,15,28,6.703270635,25.92008171,1,3.925577399
2118,104,20,26,7.493191968,14.87873182,3,3.627023972
2119,109,29,28,6.724688503,18.12582364,3,2.161077032
2120,100,32,26,6.043485685,23.48873939,1,2.771944791
2121,100,24,28,7.101661011,23.64276518,3,6.201465171
2122,83,21,28,7.466900683,20.17111963,3,5.538343629
2123,120,23,28,6.877799264,21.98237867,2,5.911817507
2124,104,26,30,6.410992833,20.85250953,1,3.841599344
2125,108,33,31,7.393825704,17.95969253,2,2.096677801
2126,91,25,26,7.482414225,29.20501541,3,8.402343279
2127,86,26,27,6.081172981,17.61810132,3,8.977993989
2128,98,18,27,6.516312148,17.47419857,2,2.757652457
2129,111,27,31,6.043330951,27.91540378,2,5.001343302
2130,84,39,35,6.959404135,18.69845201,1,6.330618213
2131,98,27,27,7.238109556,17.69191629,1,4.675713369
2132,118,21,34,7.234258375,26.01864084,3,5.345179101
2133,103,27,31,6.691541233,19.81781935,1,5.356498015
2134,82,24,33,6.809593554,28.95513188,2,4.777856306
2135,86,31,35,6.485761419,10.88876336,1,6.637538917
2136,88,35,35,6.784460602,23.33584732,2,4.262605739
2137,84,27,29,7.167092586,12.46103464,1,6.699793445
2138,120,40,33,6.73410539,18.56203215,3,6.081613994
2139,106,40,30,6.779984384,19.80441945,2,9.612058777
2140,113,21,33,7.277422738,18.46564172,2,5.217395888
2141,117,34,25,7.21270048,13.9426801,1,2.020414047
2142,80,30,25,7.487266991,17.74077643,3,2.438585699
2143,88,21,27,7.231166546,26.45424221,2,8.129205417
2144,113,33,34,6.559817161,13.80569776,3,7.539755745
2145,87,23,28,6.979590627,10.98735531,3,2.68036196
2146,113,15,29,6.779230041,26.86676058,2,6.654156495
2147,98,29,30,6.217974349,14.96474609,1,1.176083713
2148,97,29,27,7.205078785,18.27194338,3,1.845253541
2149,85,35,32,6.854011265,15.18124693,2,8.304706475
2150,82,29,35,6.246872394,20.36054227,3,6.76786561
2151,103,33,25,6.911066044,15.57792888,3,9.630145045
2152,112,17,28,6.777417989,23.62934942,1,5.710620665
2153,99,19,33,6.273741983,24.57482097,2,8.770239637
2154,120,20,34,6.906124587,21.86333969,3,7.93691059
2155,114,27,28,7.162802357,19.02865841,1,3.192323346
2156,100,40,35,6.955787351,22.44272001,2,6.283476895
2157,108,35,25,6.971963169,14.44674829,1,7.350693924
2158,115,31,30,6.840927967,26.40756,3,3.152548285
2159,87,28,30,6.536676653,13.8815534,1,4.50524847
2160,82,24,26,6.089443603,13.62741037,1,3.863210502
2161,94,26,27,7.456460375,14.92492054,3,3.552977353
2162,87,28,35,6.759211911,28.33827876,3,5.437081273
2163,118,40,35,7.460174812,10.53147664,3,8.94974437
2164,87,38,29,6.652642579,27.71355597,3,5.971270844
2165,92,40,30,6.026287448,26.86119373,1,9.779439333
2166,97,22,26,6.074190142,12.62166667,3,4.832714864
2167,99,40,32,7.045543056,28.39294464,1,8.633899476
2168,89,28,33,6.993236001,19.5017365,3,2.872346652
2169,112,39,29,6.726528895,13.12528018,2,8.648942117
2170,111,28,26,6.937352845,10.70168607,2,2.76614812
2171,114,20,26,7.27905689,20.08117304,2,4.077329984
2172,117,26,30,7.079850922,19.74268426,1,5.049767015
2173,111,29,31,6.136286518,11.82933013,2,9.007977687
2174,119,30,28,6.505203696,29.31218811,3,6.022753529
2175,116,40,33,7.042089492,10.22470108,1,6.348511003
2176,95,37,35,6.348337519,18.19586033,2,9.429577498
2177,86,40,33,7.432322234,26.43013322,1,1.968138147
2178,117,37,32,6.787658922,23.57746131,2,4.90166234
2179,105,18,35,6.743417121,18.5171988,2,5.906657077
2180,109,23,25,7.00733163,18.21629573,3,3.243587863
2181,80,18,31,7.303033217,18.4383626,1,4.964124613
2182,101,31,26,6.861235184,28.749579,1,7.479056987
2183,103,33,33,7.131435858,27.90183974,2,6.266938412
2184,93,26,27,7.288211994,27.08999572,1,4.374038496
2185,104,35,28,6.983732393,10.07925127,2,9.505791217
2186,116,36,25,6.172090205,23.32051948,2,5.95419902
2187,107,38,29,6.35118177,29.82678851,3,3.116471462
2188,101,33,33,6.908671379,13.8038736,3,5.433539467
2189,107,31,31,6.766184468,18.29625656,3,9.131122698
2190,99,16,30,6.392791654,12.64297128,2,4.703797878
2191,103,40,30,6.348316257,13.19095469,2,4.263579466
2192,118,31,34,6.123796057,13.50881426,2,7.90031835
2193,106,21,35,7.428523634,28.47793056,2,4.56343413
2194,116,38,34,6.020947179,28.43976756,2,5.416485126
2195,97,35,26,6.334610249,22.85402795,3,1.975039924
2196,107,34,32,6.78006386,10.69775654,2,4.720354769
2197,99,15,27,6.086922359,12.20382968,3,4.141147769
2198,118,33,30,6.362607851,28.98917553,3,1.599614052
2199,117,32,34,6.758792552,13.64230474,1,8.934076933
2200,104,18,30,6.779832611,23.91172758,3,6.40199371
